FIPS,year,name,parent-location,population,poverty-rate,renter-occupied-households,pct-renter-occupied,median-gross-rent,median-household-income,median-property-value,eviction-filings,evictions,eviction-rate,eviction-filing-rate
482012512001,2001,2512.1,"Harris County, Texas",1720.0,7.19,79.0,12.46,1048.0,70060.0,87800.0,0.0,0.0,0.0,0.0
482012512001,2002,2512.1,"Harris County, Texas",1720.0,7.19,87.0,12.46,1048.0,70060.0,87800.0,2.0,2.0,2.3,2.3
482012512001,2003,2512.1,"Harris County, Texas",1720.0,7.19,95.0,12.46,1048.0,70060.0,87800.0,1.0,1.0,1.06,1.06
482012512001,2004,2512.1,"Harris County, Texas",1720.0,7.19,103.0,12.46,1048.0,70060.0,87800.0,1.0,0.0,0.0,0.97
482012512001,2005,2512.1,"Harris County, Texas",1948.0,7.71,111.0,2.22,0.0,85052.0,115100.0,6.0,4.0,3.62,5.43
482012512001,2006,2512.1,"Harris County, Texas",1948.0,7.71,118.0,2.22,0.0,85052.0,115100.0,1.0,1.0,0.84,0.84
482012512001,2007,2512.1,"Harris County, Texas",1948.0,7.71,126.0,2.22,0.0,85052.0,115100.0,4.0,2.0,1.58,3.17
482012512001,2008,2512.1,"Harris County, Texas",1948.0,7.71,134.0,2.22,0.0,85052.0,115100.0,1.0,1.0,0.75,0.75
482012512001,2009,2512.1,"Harris County, Texas",1948.0,7.71,142.0,2.22,0.0,85052.0,115100.0,3.0,3.0,2.11,2.11
482012512001,2010,2512.1,"Harris County, Texas",1776.0,13.27,150.0,23.47,942.0,71604.0,118200.0,13.0,8.0,5.33,8.67
482012512002,2001,2512.2,"Harris County, Texas",2806.78,3.9,231.0,23.08,783.0,70991.0,107600.0,0.0,0.0,0.0,0.0
482012512002,2002,2512.2,"Harris County, Texas",2806.78,3.9,221.0,23.08,783.0,70991.0,107600.0,3.0,1.0,0.45,1.36
482012512002,2003,2512.2,"Harris County, Texas",2806.78,3.9,211.0,23.08,783.0,70991.0,107600.0,4.0,3.0,1.42,1.89
482012512002,2004,2512.2,"Harris County, Texas",2806.78,3.9,202.0,23.08,783.0,70991.0,107600.0,0.0,0.0,0.0,0.0
482012512002,2005,2512.2,"Harris County, Texas",3026.16,1.4,192.0,15.66,852.0,85217.0,137600.0,5.0,5.0,2.61,2.61
482012512002,2006,2512.2,"Harris County, Texas",3026.16,1.4,182.0,15.66,852.0,85217.0,137600.0,2.0,2.0,1.1,1.1
482012512002,2007,2512.2,"Harris County, Texas",3026.16,1.4,172.0,15.66,852.0,85217.0,137600.0,5.0,5.0,2.9,2.9
482012512002,2008,2512.2,"Harris County, Texas",3026.16,1.4,163.0,15.66,852.0,85217.0,137600.0,10.0,9.0,5.54,6.15
482012512002,2009,2512.2,"Harris County, Texas",3026.16,1.4,153.0,15.66,852.0,85217.0,137600.0,28.0,17.0,11.13,18.33
482012512002,2010,2512.2,"Harris County, Texas",2438.0,5.41,143.0,16.19,1200.0,92216.0,141100.0,27.0,20.0,13.99,18.88
482012512002,2011,2512.2,"Harris County, Texas",2876.0,14.67,150.0,25.35,1061.0,49894.0,140200.0,28.0,17.0,11.37,18.73
482012512002,2012,2512.2,"Harris County, Texas",2876.0,14.67,156.0,25.35,1061.0,49894.0,140200.0,19.0,8.0,5.13,12.18
482012512002,2013,2512.2,"Harris County, Texas",2876.0,14.67,163.0,25.35,1061.0,49894.0,140200.0,62.0,23.0,14.15,38.15
482012512002,2014,2512.2,"Harris County, Texas",2876.0,14.67,169.0,25.35,1061.0,49894.0,140200.0,57.0,16.0,9.47,33.73
482012512002,2015,2512.2,"Harris County, Texas",2876.0,14.67,176.0,25.35,1061.0,49894.0,140200.0,46.0,16.0,9.12,26.21
482012512002,2016,2512.2,"Harris County, Texas",2876.0,14.67,182.0,25.35,1061.0,49894.0,140200.0,7.0,5.0,2.75,3.85
482012512003,2001,2512.3,"Harris County, Texas",650.22,3.35,44.0,21.71,663.41,65392.71,101288.32,0.0,0.0,0.0,0.0
482012512003,2002,2512.3,"Harris County, Texas",650.22,3.35,44.0,21.71,663.41,65392.71,101288.32,0.0,0.0,0.0,0.0
482012512003,2003,2512.3,"Harris County, Texas",650.22,3.35,44.0,21.71,663.41,65392.71,101288.32,0.0,0.0,0.0,0.0
482012512003,2004,2512.3,"Harris County, Texas",650.22,3.35,44.0,21.71,663.41,65392.71,101288.32,1.0,1.0,2.26,2.26
482012512003,2005,2512.3,"Harris County, Texas",1548.84,7.01,44.0,37.42,927.57,69628.81,151552.13,0.0,0.0,0.0,0.0
482012512003,2006,2512.3,"Harris County, Texas",1548.84,7.01,44.0,37.42,927.57,69628.81,151552.13,1.0,1.0,2.26,2.26
482012512003,2007,2512.3,"Harris County, Texas",1548.84,7.01,44.0,37.42,927.57,69628.81,151552.13,0.0,0.0,0.0,0.0
482012512003,2008,2512.3,"Harris County, Texas",1548.84,7.01,44.0,37.42,927.57,69628.81,151552.13,2.0,2.0,4.54,4.54
482012512003,2009,2512.3,"Harris County, Texas",1548.84,7.01,44.0,37.42,927.57,69628.81,151552.13,2.0,0.0,0.0,4.54
482012512003,2010,2512.3,"Harris County, Texas",1370.0,0.0,44.0,8.4,2001.0,80524.0,147900.0,3.0,1.0,2.27,6.82
482012513001,2001,2513.1,"Harris County, Texas",1838.0,0.0,70.0,11.06,1174.0,82093.0,98600.0,0.0,0.0,0.0,0.0
482012513001,2002,2513.1,"Harris County, Texas",1838.0,0.0,71.0,11.06,1174.0,82093.0,98600.0,0.0,0.0,0.0,0.0
482012513001,2003,2513.1,"Harris County, Texas",1838.0,0.0,73.0,11.06,1174.0,82093.0,98600.0,1.0,1.0,1.38,1.38
482012513001,2004,2513.1,"Harris County, Texas",1838.0,0.0,74.0,11.06,1174.0,82093.0,98600.0,2.0,1.0,1.35,2.7
482012513001,2005,2513.1,"Harris County, Texas",1637.0,0.0,76.0,12.48,2001.0,59938.0,145100.0,1.0,1.0,1.32,1.32
482012513001,2006,2513.1,"Harris County, Texas",1637.0,0.0,77.0,12.48,2001.0,59938.0,145100.0,2.0,2.0,2.6,2.6
482012513001,2007,2513.1,"Harris County, Texas",1637.0,0.0,79.0,12.48,2001.0,59938.0,145100.0,3.0,2.0,2.55,3.82
482012513001,2008,2513.1,"Harris County, Texas",1637.0,0.0,80.0,12.48,2001.0,59938.0,145100.0,1.0,1.0,1.25,1.25
482012513001,2009,2513.1,"Harris County, Texas",1637.0,0.0,82.0,12.48,2001.0,59938.0,145100.0,3.0,2.0,2.45,3.68
482012513001,2010,2513.1,"Harris County, Texas",1694.0,0.0,83.0,13.76,2001.0,73000.0,150400.0,4.0,3.0,3.61,4.82
482012513001,2011,2513.1,"Harris County, Texas",2186.0,0.0,85.0,33.09,1551.0,94046.0,130700.0,1.0,1.0,1.18,1.18
482012513001,2012,2513.1,"Harris County, Texas",2186.0,0.0,87.0,33.09,1551.0,94046.0,130700.0,4.0,1.0,1.15,4.6
482012513001,2013,2513.1,"Harris County, Texas",2186.0,0.0,89.0,33.09,1551.0,94046.0,130700.0,2.0,1.0,1.12,2.25
482012513001,2014,2513.1,"Harris County, Texas",2186.0,0.0,91.0,33.09,1551.0,94046.0,130700.0,2.0,1.0,1.1,2.2
482012513001,2015,2513.1,"Harris County, Texas",2186.0,0.0,93.0,33.09,1551.0,94046.0,130700.0,5.0,2.0,2.15,5.38
482012513001,2016,2513.1,"Harris County, Texas",2186.0,0.0,95.0,33.09,1551.0,94046.0,130700.0,9.0,1.0,1.05,9.47
482012513002,2001,2513.2,"Harris County, Texas",1958.0,1.82,23.0,3.64,1375.0,82122.0,118200.0,4.0,2.0,8.7,17.39
482012513002,2002,2513.2,"Harris County, Texas",1958.0,1.82,24.0,3.64,1375.0,82122.0,118200.0,1.0,1.0,4.17,4.17
482012513002,2003,2513.2,"Harris County, Texas",1958.0,1.82,25.0,3.64,1375.0,82122.0,118200.0,1.0,1.0,4.0,4.0
482012513002,2004,2513.2,"Harris County, Texas",1958.0,1.82,26.0,3.64,1375.0,82122.0,118200.0,1.0,1.0,3.85,3.85
482012513002,2005,2513.2,"Harris County, Texas",1965.0,0.0,27.0,0.0,0.0,121033.0,153000.0,1.0,1.0,3.7,3.7
482012513002,2006,2513.2,"Harris County, Texas",1965.0,0.0,28.0,0.0,0.0,121033.0,153000.0,1.0,1.0,3.57,3.57
482012513002,2007,2513.2,"Harris County, Texas",1965.0,0.0,29.0,0.0,0.0,121033.0,153000.0,2.0,2.0,6.9,6.9
482012513002,2008,2513.2,"Harris County, Texas",1965.0,0.0,30.0,0.0,0.0,121033.0,153000.0,0.0,0.0,0.0,0.0
482012513002,2009,2513.2,"Harris County, Texas",1965.0,0.0,31.0,0.0,0.0,121033.0,153000.0,2.0,0.0,0.0,6.45
482012513003,2001,2513.3,"Harris County, Texas",996.0,4.1,10.0,3.11,1266.0,77538.0,130100.0,0.0,0.0,0.0,0.0
482012513003,2002,2513.3,"Harris County, Texas",996.0,4.1,10.0,3.11,1266.0,77538.0,130100.0,1.0,1.0,10.0,10.0
482012513003,2003,2513.3,"Harris County, Texas",996.0,4.1,10.0,3.11,1266.0,77538.0,130100.0,0.0,0.0,0.0,0.0
482012513003,2004,2513.3,"Harris County, Texas",996.0,4.1,10.0,3.11,1266.0,77538.0,130100.0,0.0,0.0,0.0,0.0
482012513003,2005,2513.3,"Harris County, Texas",1182.0,0.0,10.0,0.0,0.0,119338.0,170800.0,0.0,0.0,0.0,0.0
482012513003,2006,2513.3,"Harris County, Texas",1182.0,0.0,10.0,0.0,0.0,119338.0,170800.0,0.0,0.0,0.0,0.0
482012513003,2007,2513.3,"Harris County, Texas",1182.0,0.0,10.0,0.0,0.0,119338.0,170800.0,0.0,0.0,0.0,0.0
482012513003,2008,2513.3,"Harris County, Texas",1182.0,0.0,10.0,0.0,0.0,119338.0,170800.0,1.0,0.0,0.0,10.0
482012513003,2009,2513.3,"Harris County, Texas",1182.0,0.0,10.0,0.0,0.0,119338.0,170800.0,0.0,0.0,0.0,0.0
482012513004,2001,2513.4,"Harris County, Texas",1738.0,0.29,16.0,2.48,1875.0,114398.0,156500.0,0.0,0.0,0.0,0.0
482012513004,2002,2513.4,"Harris County, Texas",1738.0,0.29,16.0,2.48,1875.0,114398.0,156500.0,2.0,2.0,12.35,12.35
482012513004,2003,2513.4,"Harris County, Texas",1738.0,0.29,17.0,2.48,1875.0,114398.0,156500.0,0.0,0.0,0.0,0.0
482012513004,2004,2513.4,"Harris County, Texas",1738.0,0.29,17.0,2.48,1875.0,114398.0,156500.0,2.0,2.0,11.49,11.49
482012513004,2005,2513.4,"Harris County, Texas",2120.0,0.0,18.0,0.0,0.0,121125.0,252000.0,0.0,0.0,0.0,0.0
482012513004,2006,2513.4,"Harris County, Texas",2120.0,0.0,19.0,0.0,0.0,121125.0,252000.0,1.0,1.0,5.38,5.38
482012513004,2007,2513.4,"Harris County, Texas",2120.0,0.0,19.0,0.0,0.0,121125.0,252000.0,1.0,1.0,5.21,5.21
482012513004,2008,2513.4,"Harris County, Texas",2120.0,0.0,20.0,0.0,0.0,121125.0,252000.0,0.0,0.0,0.0,0.0
482012513004,2009,2513.4,"Harris County, Texas",2120.0,0.0,20.0,0.0,0.0,121125.0,252000.0,4.0,2.0,9.8,19.61
482012513004,2010,2513.4,"Harris County, Texas",1609.0,1.72,21.0,3.48,2001.0,131397.0,218200.0,3.0,2.0,9.52,14.29
482012513005,2001,2513.5,"Harris County, Texas",1160.0,0.0,133.0,31.13,823.0,86390.0,155000.0,2.0,1.0,0.75,1.5
482012513005,2002,2513.5,"Harris County, Texas",1160.0,0.0,134.0,31.13,823.0,86390.0,155000.0,3.0,0.0,0.0,2.24
482012513005,2003,2513.5,"Harris County, Texas",1160.0,0.0,135.0,31.13,823.0,86390.0,155000.0,1.0,1.0,0.74,0.74
482012513005,2004,2513.5,"Harris County, Texas",1160.0,0.0,136.0,31.13,823.0,86390.0,155000.0,0.0,0.0,0.0,0.0
482012513005,2005,2513.5,"Harris County, Texas",1136.0,0.0,137.0,32.26,799.0,97500.0,194800.0,2.0,2.0,1.47,1.47
482012513005,2006,2513.5,"Harris County, Texas",1136.0,0.0,137.0,32.26,799.0,97500.0,194800.0,2.0,2.0,1.46,1.46
482012513005,2007,2513.5,"Harris County, Texas",1136.0,0.0,138.0,32.26,799.0,97500.0,194800.0,1.0,1.0,0.72,0.72
482012513005,2008,2513.5,"Harris County, Texas",1136.0,0.0,139.0,32.26,799.0,97500.0,194800.0,1.0,1.0,0.72,0.72
482012513005,2009,2513.5,"Harris County, Texas",1136.0,0.0,140.0,32.26,799.0,97500.0,194800.0,2.0,1.0,0.71,1.43
482012513005,2010,2513.5,"Harris County, Texas",1044.0,10.34,141.0,32.87,945.0,90673.0,206100.0,3.0,1.0,0.71,2.13
482012513005,2011,2513.5,"Harris County, Texas",1232.0,14.61,146.0,44.03,1090.0,85417.0,246900.0,3.0,0.0,0.0,2.06
482012513005,2012,2513.5,"Harris County, Texas",1232.0,14.61,150.0,44.03,1090.0,85417.0,246900.0,0.0,0.0,0.0,0.0
482012513005,2013,2513.5,"Harris County, Texas",1232.0,14.61,155.0,44.03,1090.0,85417.0,246900.0,2.0,1.0,0.65,1.29
482012513005,2014,2513.5,"Harris County, Texas",1232.0,14.61,160.0,44.03,1090.0,85417.0,246900.0,1.0,1.0,0.63,0.63
482012513005,2015,2513.5,"Harris County, Texas",1232.0,14.61,164.0,44.03,1090.0,85417.0,246900.0,2.0,1.0,0.61,1.22
482012513005,2016,2513.5,"Harris County, Texas",1232.0,14.61,169.0,44.03,1090.0,85417.0,246900.0,1.0,0.0,0.0,0.59
482012514011,2001,2514.01.1,"Harris County, Texas",2417.24,4.07,31.0,8.7,963.0,71223.0,98800.0,0.0,0.0,0.0,0.0
482012514011,2002,2514.01.1,"Harris County, Texas",2417.24,4.07,34.0,8.7,963.0,71223.0,98800.0,0.0,0.0,0.0,0.0
482012514011,2003,2514.01.1,"Harris County, Texas",2417.24,4.07,38.0,8.7,963.0,71223.0,98800.0,0.0,0.0,0.0,0.0
482012514011,2004,2514.01.1,"Harris County, Texas",2417.24,4.07,41.0,8.7,963.0,71223.0,98800.0,0.0,0.0,0.0,0.0
482012514011,2005,2514.01.1,"Harris County, Texas",2673.76,1.08,44.0,20.39,1373.0,83617.0,130000.0,13.0,13.0,29.3,29.3
482012514011,2006,2514.01.1,"Harris County, Texas",2673.76,1.08,48.0,20.39,1373.0,83617.0,130000.0,2.0,2.0,4.19,4.19
482012514011,2007,2514.01.1,"Harris County, Texas",2673.76,1.08,51.0,20.39,1373.0,83617.0,130000.0,2.0,2.0,3.92,3.92
482012514011,2008,2514.01.1,"Harris County, Texas",2673.76,1.08,54.0,20.39,1373.0,83617.0,130000.0,2.0,2.0,3.68,3.68
482012514011,2009,2514.01.1,"Harris County, Texas",2673.76,1.08,58.0,20.39,1373.0,83617.0,130000.0,15.0,6.0,10.4,26.01
482012514011,2010,2514.01.1,"Harris County, Texas",2446.0,0.0,61.0,7.54,1695.0,110000.0,154500.0,4.0,4.0,6.56,6.56
482012514011,2011,2514.01.1,"Harris County, Texas",2645.0,0.0,65.0,8.69,1490.0,117292.0,166300.0,7.0,7.0,10.82,10.82
482012514011,2012,2514.01.1,"Harris County, Texas",2645.0,0.0,68.0,8.69,1490.0,117292.0,166300.0,3.0,3.0,4.39,4.39
482012514011,2013,2514.01.1,"Harris County, Texas",2645.0,0.0,72.0,8.69,1490.0,117292.0,166300.0,3.0,3.0,4.17,4.17
482012514011,2014,2514.01.1,"Harris County, Texas",2645.0,0.0,76.0,8.69,1490.0,117292.0,166300.0,8.0,5.0,6.61,10.57
482012514011,2015,2514.01.1,"Harris County, Texas",2645.0,0.0,79.0,8.69,1490.0,117292.0,166300.0,16.0,5.0,6.3,20.17
482012514011,2016,2514.01.1,"Harris County, Texas",2645.0,0.0,83.0,8.69,1490.0,117292.0,166300.0,12.0,7.0,8.43,14.46
482012514021,2001,2514.02.1,"Harris County, Texas",2812.76,4.07,130.0,8.7,963.0,71223.0,98800.0,0.0,0.0,0.0,0.0
482012514021,2002,2514.02.1,"Harris County, Texas",2812.76,4.07,135.0,8.7,963.0,71223.0,98800.0,6.0,6.0,4.44,4.44
482012514021,2003,2514.02.1,"Harris County, Texas",2812.76,4.07,140.0,8.7,963.0,71223.0,98800.0,2.0,2.0,1.43,1.43
482012514021,2004,2514.02.1,"Harris County, Texas",2812.76,4.07,145.0,8.7,963.0,71223.0,98800.0,0.0,0.0,0.0,0.0
482012514021,2005,2514.02.1,"Harris County, Texas",3111.24,1.08,150.0,20.39,1373.0,83617.0,130000.0,2.0,2.0,1.33,1.33
482012514021,2006,2514.02.1,"Harris County, Texas",3111.24,1.08,155.0,20.39,1373.0,83617.0,130000.0,3.0,3.0,1.93,1.93
482012514021,2007,2514.02.1,"Harris County, Texas",3111.24,1.08,160.0,20.39,1373.0,83617.0,130000.0,9.0,9.0,5.62,5.62
482012514021,2008,2514.02.1,"Harris County, Texas",3111.24,1.08,165.0,20.39,1373.0,83617.0,130000.0,3.0,3.0,1.82,1.82
482012514021,2009,2514.02.1,"Harris County, Texas",3111.24,1.08,170.0,20.39,1373.0,83617.0,130000.0,8.0,6.0,3.53,4.71
482012514021,2010,2514.02.1,"Harris County, Texas",2706.0,4.55,175.0,17.4,1330.0,68245.0,117300.0,9.0,6.0,3.43,5.14
482012514021,2011,2514.02.1,"Harris County, Texas",2667.0,1.86,181.0,16.01,1285.0,70515.0,125300.0,9.0,6.0,3.31,4.97
482012514021,2012,2514.02.1,"Harris County, Texas",2667.0,1.86,187.0,16.01,1285.0,70515.0,125300.0,8.0,7.0,3.74,4.27
482012514021,2013,2514.02.1,"Harris County, Texas",2667.0,1.86,194.0,16.01,1285.0,70515.0,125300.0,9.0,7.0,3.62,4.65
482012514021,2014,2514.02.1,"Harris County, Texas",2667.0,1.86,200.0,16.01,1285.0,70515.0,125300.0,12.0,7.0,3.51,6.01
482012514021,2015,2514.02.1,"Harris County, Texas",2667.0,1.86,206.0,16.01,1285.0,70515.0,125300.0,7.0,4.0,1.94,3.4
482012514021,2016,2514.02.1,"Harris County, Texas",2667.0,1.86,212.0,16.01,1285.0,70515.0,125300.0,4.0,4.0,1.89,1.89
482012514022,2001,2514.02.2,"Harris County, Texas",1938.0,0.98,111.0,17.4,1125.0,64449.0,91600.0,3.0,3.0,2.7,2.7
482012514022,2002,2514.02.2,"Harris County, Texas",1938.0,0.98,108.0,17.4,1125.0,64449.0,91600.0,2.0,2.0,1.85,1.85
482012514022,2003,2514.02.2,"Harris County, Texas",1938.0,0.98,105.0,17.4,1125.0,64449.0,91600.0,4.0,4.0,3.81,3.81
482012514022,2004,2514.02.2,"Harris County, Texas",1938.0,0.98,102.0,17.4,1125.0,64449.0,91600.0,0.0,0.0,0.0,0.0
482012514022,2005,2514.02.2,"Harris County, Texas",2340.0,0.0,99.0,10.55,1665.0,75226.0,119500.0,2.0,0.0,0.0,2.02
482012514022,2006,2514.02.2,"Harris County, Texas",2340.0,0.0,96.0,10.55,1665.0,75226.0,119500.0,0.0,0.0,0.0,0.0
482012514022,2007,2514.02.2,"Harris County, Texas",2340.0,0.0,93.0,10.55,1665.0,75226.0,119500.0,2.0,1.0,1.08,2.15
482012514022,2008,2514.02.2,"Harris County, Texas",2340.0,0.0,90.0,10.55,1665.0,75226.0,119500.0,5.0,3.0,3.33,5.56
482012514022,2009,2514.02.2,"Harris County, Texas",2340.0,0.0,87.0,10.55,1665.0,75226.0,119500.0,9.0,8.0,9.2,10.34
482012514022,2011,2514.02.2,"Harris County, Texas",1756.0,1.66,86.0,15.4,1714.0,82981.0,116500.0,5.0,4.0,4.66,5.83
482012514022,2012,2514.02.2,"Harris County, Texas",1756.0,1.66,88.0,15.4,1714.0,82981.0,116500.0,5.0,5.0,5.7,5.7
482012514022,2013,2514.02.2,"Harris County, Texas",1756.0,1.66,90.0,15.4,1714.0,82981.0,116500.0,2.0,2.0,2.23,2.23
482012514022,2014,2514.02.2,"Harris County, Texas",1756.0,1.66,91.0,15.4,1714.0,82981.0,116500.0,11.0,9.0,9.85,12.04
482012514022,2015,2514.02.2,"Harris County, Texas",1756.0,1.66,93.0,15.4,1714.0,82981.0,116500.0,3.0,2.0,2.15,3.22
482012514022,2016,2514.02.2,"Harris County, Texas",1756.0,1.66,95.0,15.4,1714.0,82981.0,116500.0,2.0,1.0,1.05,2.11
482012514023,2001,2514.02.3,"Harris County, Texas",1541.0,5.58,338.0,51.22,771.0,48333.0,76800.0,4.0,4.0,1.19,1.19
482012514023,2002,2514.02.3,"Harris County, Texas",1541.0,5.58,340.0,51.22,771.0,48333.0,76800.0,5.0,3.0,0.88,1.47
482012514023,2003,2514.02.3,"Harris County, Texas",1541.0,5.58,343.0,51.22,771.0,48333.0,76800.0,8.0,6.0,1.75,2.34
482012514023,2004,2514.02.3,"Harris County, Texas",1541.0,5.58,345.0,51.22,771.0,48333.0,76800.0,7.0,6.0,1.74,2.03
482012514023,2005,2514.02.3,"Harris County, Texas",1416.0,22.65,348.0,62.31,797.0,63460.0,100900.0,7.0,4.0,1.15,2.01
482012514023,2006,2514.02.3,"Harris County, Texas",1416.0,22.65,350.0,62.31,797.0,63460.0,100900.0,18.0,17.0,4.86,5.14
482012514023,2007,2514.02.3,"Harris County, Texas",1416.0,22.65,353.0,62.31,797.0,63460.0,100900.0,7.0,6.0,1.7,1.99
482012514023,2008,2514.02.3,"Harris County, Texas",1416.0,22.65,355.0,62.31,797.0,63460.0,100900.0,4.0,4.0,1.13,1.13
482012514023,2009,2514.02.3,"Harris County, Texas",1416.0,22.65,358.0,62.31,797.0,63460.0,100900.0,17.0,6.0,1.68,4.76
482012514023,2010,2514.02.3,"Harris County, Texas",1477.0,4.64,360.0,55.9,1012.0,72438.0,109400.0,24.0,10.0,2.78,6.67
482012514023,2011,2514.02.3,"Harris County, Texas",1639.0,12.12,367.0,68.45,1023.0,55363.0,112200.0,17.0,7.0,1.91,4.63
482012514023,2012,2514.02.3,"Harris County, Texas",1639.0,12.12,374.0,68.45,1023.0,55363.0,112200.0,30.0,14.0,3.74,8.01
482012514023,2013,2514.02.3,"Harris County, Texas",1639.0,12.12,382.0,68.45,1023.0,55363.0,112200.0,33.0,12.0,3.15,8.65
482012514023,2014,2514.02.3,"Harris County, Texas",1639.0,12.12,389.0,68.45,1023.0,55363.0,112200.0,35.0,6.0,1.54,9.01
482012514023,2015,2514.02.3,"Harris County, Texas",1639.0,12.12,396.0,68.45,1023.0,55363.0,112200.0,9.0,4.0,1.01,2.27
482012514023,2016,2514.02.3,"Harris County, Texas",1639.0,12.12,403.0,68.45,1023.0,55363.0,112200.0,17.0,7.0,1.74,4.22
482012515011,2001,2515.01.1,"Harris County, Texas",2130.0,3.54,41.0,5.61,555.0,87169.0,213000.0,0.0,0.0,0.0,0.0
482012515011,2002,2515.01.1,"Harris County, Texas",2130.0,3.54,45.0,5.61,555.0,87169.0,213000.0,1.0,1.0,2.21,2.21
482012515011,2003,2515.01.1,"Harris County, Texas",2130.0,3.54,50.0,5.61,555.0,87169.0,213000.0,1.0,1.0,2.01,2.01
482012515011,2004,2515.01.1,"Harris County, Texas",2130.0,3.54,54.0,5.61,555.0,87169.0,213000.0,0.0,0.0,0.0,0.0
482012515011,2005,2515.01.1,"Harris County, Texas",5489.0,0.0,59.0,2.59,0.0,116709.0,231300.0,0.0,0.0,0.0,0.0
482012515011,2006,2515.01.1,"Harris County, Texas",5489.0,0.0,64.0,2.59,0.0,116709.0,231300.0,1.0,0.0,0.0,1.57
482012515011,2007,2515.01.1,"Harris County, Texas",5489.0,0.0,68.0,2.59,0.0,116709.0,231300.0,2.0,1.0,1.47,2.93
482012515011,2008,2515.01.1,"Harris County, Texas",5489.0,0.0,73.0,2.59,0.0,116709.0,231300.0,5.0,5.0,6.87,6.87
482012515011,2009,2515.01.1,"Harris County, Texas",5489.0,0.0,77.0,2.59,0.0,116709.0,231300.0,3.0,0.0,0.0,3.88
482012515011,2010,2515.01.1,"Harris County, Texas",4807.0,2.8,82.0,5.69,1922.0,123400.0,233900.0,5.0,3.0,3.66,6.1
482012515011,2011,2515.01.1,"Harris County, Texas",5392.0,0.87,87.0,10.18,2261.0,126468.0,242700.0,6.0,4.0,4.59,6.88
482012515011,2012,2515.01.1,"Harris County, Texas",5392.0,0.87,92.0,10.18,2261.0,126468.0,242700.0,2.0,2.0,2.17,2.17
482012515011,2013,2515.01.1,"Harris County, Texas",5392.0,0.87,98.0,10.18,2261.0,126468.0,242700.0,6.0,3.0,3.08,6.15
482012515011,2014,2515.01.1,"Harris County, Texas",5392.0,0.87,103.0,10.18,2261.0,126468.0,242700.0,10.0,4.0,3.9,9.74
482012515011,2015,2515.01.1,"Harris County, Texas",5392.0,0.87,108.0,10.18,2261.0,126468.0,242700.0,4.0,2.0,1.85,3.71
482012515011,2016,2515.01.1,"Harris County, Texas",5392.0,0.87,113.0,10.18,2261.0,126468.0,242700.0,3.0,2.0,1.77,2.65
482012515021,2001,2515.02.1,"Harris County, Texas",1823.0,0.0,5.0,0.92,0.0,113497.0,180600.0,0.0,0.0,0.0,0.0
482012515021,2002,2515.02.1,"Harris County, Texas",1823.0,0.0,5.0,0.92,0.0,113497.0,180600.0,0.0,0.0,0.0,0.0
482012515021,2003,2515.02.1,"Harris County, Texas",1823.0,0.0,5.0,0.92,0.0,113497.0,180600.0,0.0,0.0,0.0,0.0
482012515021,2004,2515.02.1,"Harris County, Texas",1823.0,0.0,5.0,0.92,0.0,113497.0,180600.0,0.0,0.0,0.0,0.0
482012515021,2005,2515.02.1,"Harris County, Texas",1602.0,3.99,6.0,2.93,2001.0,145038.0,223800.0,0.0,0.0,0.0,0.0
482012515021,2006,2515.02.1,"Harris County, Texas",1602.0,3.99,6.0,2.93,2001.0,145038.0,223800.0,0.0,0.0,0.0,0.0
482012515021,2007,2515.02.1,"Harris County, Texas",1602.0,3.99,6.0,2.93,2001.0,145038.0,223800.0,0.0,0.0,0.0,0.0
482012515021,2008,2515.02.1,"Harris County, Texas",1602.0,3.99,6.0,2.93,2001.0,145038.0,223800.0,0.0,0.0,0.0,0.0
482012515021,2009,2515.02.1,"Harris County, Texas",1602.0,3.99,6.0,2.93,2001.0,145038.0,223800.0,1.0,1.0,16.95,16.95
482012515021,2010,2515.02.1,"Harris County, Texas",1590.0,3.85,6.0,1.13,2001.0,129167.0,241200.0,0.0,0.0,0.0,0.0
482012515022,2001,2515.02.2,"Harris County, Texas",1629.0,4.37,24.0,3.06,1198.0,103498.0,180800.0,1.0,1.0,4.24,4.24
482012515022,2002,2515.02.2,"Harris County, Texas",1629.0,4.37,23.0,3.06,1198.0,103498.0,180800.0,0.0,0.0,0.0,0.0
482012515022,2003,2515.02.2,"Harris County, Texas",1629.0,4.37,23.0,3.06,1198.0,103498.0,180800.0,0.0,0.0,0.0,0.0
482012515022,2004,2515.02.2,"Harris County, Texas",1629.0,4.37,22.0,3.06,1198.0,103498.0,180800.0,0.0,0.0,0.0,0.0
482012515022,2005,2515.02.2,"Harris County, Texas",1925.32,1.24,22.0,0.0,0.0,126286.0,218300.0,0.0,0.0,0.0,0.0
482012515022,2006,2515.02.2,"Harris County, Texas",1925.32,1.24,22.0,0.0,0.0,126286.0,218300.0,2.0,2.0,9.26,9.26
482012515022,2007,2515.02.2,"Harris County, Texas",1925.32,1.24,21.0,0.0,0.0,126286.0,218300.0,1.0,1.0,4.72,4.72
482012515022,2008,2515.02.2,"Harris County, Texas",1925.32,1.24,21.0,0.0,0.0,126286.0,218300.0,0.0,0.0,0.0,0.0
482012515022,2009,2515.02.2,"Harris County, Texas",1925.32,1.24,20.0,0.0,0.0,126286.0,218300.0,1.0,1.0,4.9,4.9
